In	O
eVect,	O
como	O
veremos	O
más	O
adelante,	O
las	O
biosferas	O
pueden	O
maximizar	O
el	O
crecimiento	B-METAPHOR
sostenido	O
promedio	O
de	O
su	O
propia	O
dimensionalidad.	O

A	O
diferencia	O
de	O
otros	O
teatros	O
sin	O
ánimos	O
de	O
lucro	O
de	O
la	O
ciudad,	O
nuestros	O
actores	O
se	O
ganan	O
la	O
vida	O
con	O
su	O
oficio.	O

Mucho	O
se	O
ha	O
hablado	O
de	O
contratar	O
a	O
Michael	O
Apted	O
para	O
darle	O
un	O
toque	B-METAPHOR
más	O
humano	O
a	O
la	O
serie.	O

Nuestras	O
fronteras	O
y	O
el	O
sistema	O
de	O
inmigración,	O
incluida	O
la	O
aplicación	O
de	O
la	O
ley,	O
deben	O
enviar	O
un	O
mensaje	O
de	O
bienvenida,	O
tolerancia	O
y	O
justicia	O
a	O
los	O
miembros	O
de	O
las	O
comunidades	O
de	O
inmigrantes	O
en	O
los	O
Estados	O
Unidos	O
y	O
en	O
sus	O
países	O
de	O
origen.	O

De	O
hecho,	O
tu	O
historial	O
de	O
apoyo	B-METAPHOR
a	O
la	O
Sociedad	O
Lowell	O
Nussbaum	O
paga	O
mucho	O
más	O
que	O
tu	O
alquiler.	O

Del	O
mismo	O
modo,	O
el	O
riesgo	O
general	O
asociado	O
con	O
consumidores	O
volátiles,	B-METAPHOR
numerosas	O
temporadas	O
de	O
ventas	O
y	O
mercados	O
segmentados,	O
junto	O
con	O
una	O
competencia	O
internacional	O
feroz	B-METAPHOR
han	O
hecho	O
que	O
se	O
convierta	O
en	O
una	O
escena	B-METAPHOR
dura	B-METAPHOR
para	O
los	O
minoristas	O
y	O
fabricantes	O
americanos.	O

Solo	O
a	O
unas	O
manzanas	O
en	O
la	O
trasera	O
del	O
Malecen	O
hay	O
una	O
creciente	B-METAPHOR
cantidad	O
de	O
clubes	O
únicos	O
con	O
un	O
toque	B-METAPHOR
más	O
urbano.	O

La	O
democratización	O
tampoco	O
cambia	O
la	O
realidad	O
subyacente	O
de	O
la	O
geografía	O
internacional.	O

Las	O
quejas	O
cubrían	B-METAPHOR
problemas	O
de	O
equipaje,	O
azafatas,	O
vuelos	O
misteriosamente	O
cancelados,	O
atrocidades	O
cometidas,	O
etc.	O

Llegaron	B-METAPHOR
a	O
la	O
conclusión	O
de	O
que	O
ninguno	O
de	O
los	O
pasajeros	O
estaba	O
relacionado	O
con	O
los	O
ataques	O
del	O
11	O
de	O
septiembre	O
y	O
desde	O
entonces	O
no	O
han	O
encontrado	O
evidencia	O
alguna	O
que	O
haga	O
cambiar	O
esa	O
conclusión.	O

Se	O
supone	O
que	O
los	O
niveles	O
de	O
contaminación	O
del	O
aire	O
por	O
